ts_ms,ped_x,ped_y,veh_x,veh_y,ped_speed_mps,veh_speed_mps,distance_m,rel_speed_mps,scenario,ttc,risk_score,risk_level,event_type,event_id,event_x,event_y,zone_id,zone_name,zone_type,zone_distance_m,zone_base_risk,zone_speed_limit_kmh
55000,3600,1400,3658.35,1420.38,1.2,0.0,61.8066897673706,-1.2,scenario_000,9999.0,5.0,0,Normal,E001386,3629.18,1410.19,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3649.77,1422.25,1.2,9.96,54.51711107533119,8.760000000000002,scenario_000,6.22,36.0,1,Caution Approach,E001387,3624.89,1411.12,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3372.22,1748.66,1.2,6.41,416.4703158689706,5.21,scenario_000,79.94,11.0,0,Normal,E001388,3486.11,1574.33,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3934.12,1362.75,1.2,22.7,336.19003093488647,21.5,scenario_000,15.64,30.0,1,Caution Approach,E001389,3767.06,1381.38,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3796.2,1172.71,1.2,23.28,300.25852877145707,22.08,scenario_000,13.6,30.0,1,Caution Approach,E001390,3698.1,1286.36,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3826.84,1333.75,1.2,12.64,236.31641521485568,11.44,scenario_000,20.66,19.0,0,Normal,E001391,3713.42,1366.88,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3631.53,1422.8,1.2,0.0,38.90990747868736,-1.2,scenario_000,9999.0,18.0,0,Normal,E001392,3615.77,1411.4,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3656.02,1400.6,1.2,4.55,56.02321304602225,3.35,scenario_000,16.72,13.0,0,Normal,E001393,3628.01,1400.3,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3609.26,1629.32,1.2,15.67,229.5068844283325,14.47,scenario_000,15.86,24.0,1,Caution Approach,E001394,3604.63,1514.66,Z01,Main Gate,Entrance,24.01,3,20.0
55000,3600,1400,3665.7,1420.67,1.2,0.0,68.87480598883731,-1.2,scenario_000,9999.0,5.0,0,Normal,E001395,3632.85,1410.34,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3630.78,1242.41,1.2,15.29,160.56779409333612,14.09,scenario_000,11.4,29.0,1,Caution Approach,E001396,3615.39,1321.2,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3583.13,1430.25,1.2,13.56,34.6360996649449,12.36,scenario_000,2.8,62.0,2,Warning Approach,E001397,3591.57,1415.12,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3723.6,1368.84,1.2,12.37,127.4672726624367,11.17,scenario_000,11.41,27.0,1,Caution Approach,E001398,3661.8,1384.42,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3623.12,1435.25,1.2,0.0,42.15562714513918,-1.2,scenario_000,9999.0,10.0,0,Normal,E001399,3611.56,1417.62,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3902.26,1366.03,1.2,23.1,304.1628979675203,21.9,scenario_000,13.89,30.0,1,Caution Approach,E001400,3751.13,1383.01,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3857.22,1378.55,1.2,24.99,258.1128259114605,23.79,scenario_000,10.85,38.0,1,Caution Approach,E001401,3728.61,1389.28,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3460.75,1611.94,1.2,13.15,253.5924409362393,11.95,scenario_000,21.22,19.0,0,Normal,E001402,3530.38,1505.97,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3974.31,1354.5,1.2,25.56,377.0652809527814,24.36,scenario_000,15.48,30.0,1,Caution Approach,E001403,3787.15,1377.25,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3631.01,1405.77,1.2,15.54,31.54224151831973,14.34,scenario_000,2.2,64.0,2,Warning Approach,E001404,3615.51,1402.88,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3594.0,1461.25,1.2,8.0,61.543175901150896,6.8,scenario_000,9.05,24.0,1,Caution Approach,E001405,3597.0,1430.62,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3627.33,1337.26,1.2,5.76,68.43417640331472,4.56,scenario_000,15.01,11.0,0,Normal,E001406,3613.66,1368.63,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3510.6,1541.3,1.2,13.17,167.206608721067,11.97,scenario_000,13.97,19.0,0,Normal,E001407,3555.3,1470.65,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3647.02,1408.16,1.2,0.03,47.72280377345823,-1.17,scenario_000,9999.0,10.0,0,Normal,E001408,3623.51,1404.08,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3485.93,1395.07,1.2,11.77,114.17648531987678,10.57,scenario_000,10.8,27.0,1,Caution Approach,E001409,3542.97,1397.53,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3515.7,1597.39,1.2,11.84,214.6376064439782,10.64,scenario_000,20.17,19.0,0,Normal,E001410,3557.85,1498.7,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3633.18,1287.5,1.2,10.41,117.29093059567732,9.21,scenario_000,12.74,14.0,0,Normal,E001411,3616.59,1343.75,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3648.2,1333.5,1.2,5.1,82.13093205364214,3.9,scenario_000,21.06,11.0,0,Normal,E001412,3624.1,1366.75,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,4034.88,1348.61,1.2,5.42,437.90586488422383,4.22,scenario_000,103.77,6.0,0,Normal,E001413,3817.44,1374.3,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3582.56,1471.72,1.2,1.4,73.80997222598045,0.1999999999999999,scenario_000,369.05,8.0,0,Normal,E001414,3591.28,1435.86,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3575.01,1466.77,1.2,0.81,71.29328860418761,-0.3899999999999999,scenario_000,9999.0,5.0,0,Normal,E001415,3587.51,1433.38,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3675.31,1340.17,1.2,0.0,96.1832885692727,-1.2,scenario_000,9999.0,5.0,0,Normal,E001416,3637.65,1370.09,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3635.66,1416.73,1.2,0.0,39.38944655615245,-1.2,scenario_000,9999.0,18.0,0,Normal,E001417,3617.83,1408.37,OUT,Outside Zone,Normal Area,,0,
55000,3600,1400,3639.32,1414.35,1.2,0.0,41.856718696047,-1.2,scenario_000,9999.0,10.0,0,Normal,E001418,3619.66,1407.17,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3492.57,1401.52,1.2,11.22,107.44075251039509,10.02,scenario_000,10.72,27.0,1,Caution Approach,E001419,3546.28,1400.76,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3640.64,1410.24,1.2,0.0,41.91022786862403,-1.2,scenario_000,9999.0,10.0,0,Normal,E001420,3620.32,1405.12,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3832.82,1094.24,1.2,22.16,384.3102002289298,20.96,scenario_000,18.34,30.0,1,Caution Approach,E001421,3716.41,1247.12,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3932.82,1313.25,1.2,13.43,343.93998735244514,12.23,scenario_000,28.12,19.0,0,Normal,E001422,3766.41,1356.62,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3710.39,1411.99,1.2,20.84,111.03923720919543,19.64,scenario_000,5.65,42.0,1,Caution Approach,E001423,3655.19,1405.99,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,4052.02,1340.24,1.2,3.01,455.9532190916081,1.81,scenario_000,251.91,7.0,0,Normal,E001424,3826.01,1370.12,Z02,Middle Gate,Intersection,29.33,4,15.0
56000,3600,1400,3627.32,1429.03,1.2,0.0,39.86380940151113,-1.2,scenario_000,9999.0,18.0,0,Normal,E001425,3613.66,1414.51,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3662.76,1385.58,1.2,0.0,64.39529485917453,-1.2,scenario_000,9999.0,5.0,0,Normal,E001426,3631.38,1392.79,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3821.67,1385.86,1.2,24.02,222.12052696678,22.82,scenario_000,9.73,38.0,1,Caution Approach,E001427,3710.84,1392.93,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3808.41,1165.19,1.2,24.94,313.9593352649351,23.74,scenario_000,13.22,30.0,1,Caution Approach,E001428,3704.2,1282.6,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3793.47,1394.92,1.2,30.98,193.5366820527828,29.78,scenario_000,6.5,45.0,2,Warning Approach,E001429,3696.73,1397.46,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3641.18,1411.75,1.2,0.0,42.82353208225574,-1.2,scenario_000,9999.0,10.0,0,Normal,E001430,3620.59,1405.88,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3658.35,1420.38,1.2,0.0,61.8066897673706,-1.2,scenario_000,9999.0,5.0,0,Normal,E001431,3629.18,1410.19,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3642.51,1431.5,1.2,11.31,52.90888488713421,10.11,scenario_000,5.23,44.0,1,Caution Approach,E001432,3621.26,1415.75,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3369.74,1748.94,1.2,2.83,418.0655345756215,1.63,scenario_000,256.48,3.0,0,Normal,E001433,3484.87,1574.47,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3955.51,1358.36,1.2,21.84,357.9402878972974,20.64,scenario_000,17.34,30.0,1,Caution Approach,E001434,3777.76,1379.18,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3808.66,1152.72,1.2,23.46,323.55276849379595,22.26,scenario_000,14.54,30.0,1,Caution Approach,E001435,3704.33,1276.36,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3838.42,1329.89,1.2,12.23,248.51460419862656,11.03,scenario_000,22.53,19.0,0,Normal,E001436,3719.21,1364.95,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3631.53,1422.8,1.2,0.0,38.90990747868736,-1.2,scenario_000,9999.0,18.0,0,Normal,E001437,3615.77,1411.4,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3653.39,1405.28,1.2,5.95,53.65044734203048,4.75,scenario_000,11.29,24.0,1,Caution Approach,E001438,3626.69,1402.64,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3593.77,1633.03,1.2,15.96,233.11326388689253,14.760000000000002,scenario_000,15.79,24.0,1,Caution Approach,E001439,3596.89,1516.51,Z01,Main Gate,Entrance,26.37,3,20.0
56000,3600,1400,3665.7,1420.67,1.2,0.0,68.87480598883731,-1.2,scenario_000,9999.0,5.0,0,Normal,E001440,3632.85,1410.34,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3632.88,1257.69,1.2,15.43,146.05899664176798,14.23,scenario_000,10.26,29.0,1,Caution Approach,E001441,3616.44,1328.85,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3576.28,1441.3,1.2,13.0,47.62697135027575,11.8,scenario_000,4.04,49.0,2,Warning Approach,E001442,3588.14,1420.65,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3711.95,1362.06,1.2,13.48,118.20425584554884,12.28,scenario_000,9.63,27.0,1,Caution Approach,E001443,3655.97,1381.03,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3623.12,1435.25,1.2,0.0,42.15562714513918,-1.2,scenario_000,9999.0,10.0,0,Normal,E001444,3611.56,1417.62,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3924.77,1361.4,1.2,22.98,327.0558253570788,21.78,scenario_000,15.02,30.0,1,Caution Approach,E001445,3762.39,1380.7,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3880.56,1373.75,1.2,23.83,281.7853369144675,22.63,scenario_000,12.45,30.0,1,Caution Approach,E001446,3740.28,1386.88,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3468.31,1600.77,1.2,13.48,240.10591204716303,12.28,scenario_000,19.55,19.0,0,Normal,E001447,3534.15,1500.38,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3996.21,1350.0,1.2,22.35,399.3524309428954,21.15,scenario_000,18.88,30.0,1,Caution Approach,E001448,3798.11,1375.0,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3639.15,1397.73,1.2,11.04,39.21575448719567,9.84,scenario_000,3.99,52.0,2,Warning Approach,E001449,3619.57,1398.87,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3599.79,1452.66,1.2,10.36,52.66041872222446,9.16,scenario_000,5.75,39.0,1,Caution Approach,E001450,3599.89,1426.33,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3620.47,1340.09,1.2,7.45,63.31057573581212,6.25,scenario_000,10.13,24.0,1,Caution Approach,E001451,3610.23,1370.05,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3503.22,1552.88,1.2,13.73,180.93828450607148,12.53,scenario_000,14.44,19.0,0,Normal,E001452,3551.61,1476.44,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3647.02,1408.17,1.2,0.0,47.72451466489732,-1.2,scenario_000,9999.0,10.0,0,Normal,E001453,3623.51,1404.09,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3477.65,1387.04,1.2,11.54,123.03448337762865,10.34,scenario_000,11.9,27.0,1,Caution Approach,E001454,3538.82,1393.52,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3523.19,1585.26,1.2,14.32,200.5518479097113,13.12,scenario_000,15.29,19.0,0,Normal,E001455,3561.6,1492.63,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3632.14,1276.0,1.2,11.55,128.09753939869412,10.35,scenario_000,12.38,19.0,0,Normal,E001456,3616.07,1338.0,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3641.26,1335.49,1.2,7.53,76.57628679950483,6.33,scenario_000,12.1,16.0,0,Normal,E001457,3620.63,1367.74,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,4028.26,1349.96,1.2,6.75,431.1735488176428,5.55,scenario_000,77.69,11.0,0,Normal,E001458,3814.13,1374.98,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3585.04,1473.31,1.2,2.95,74.82083733827089,1.7500000000000002,scenario_000,42.75,8.0,0,Normal,E001459,3592.52,1436.65,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3576.06,1467.44,1.2,1.25,71.56309942980397,0.05,scenario_000,1431.26,8.0,0,Normal,E001460,3588.03,1433.72,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3673.14,1338.89,1.2,2.52,95.30945231192952,1.32,scenario_000,72.2,8.0,0,Normal,E001461,3636.57,1369.45,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3635.66,1416.73,1.2,0.0,39.38944655615245,-1.2,scenario_000,9999.0,18.0,0,Normal,E001462,3617.83,1408.37,OUT,Outside Zone,Normal Area,,0,
56000,3600,1400,3639.32,1414.35,1.2,0.0,41.856718696047,-1.2,scenario_000,9999.0,10.0,0,Normal,E001463,3619.66,1407.17,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3484.33,1393.52,1.2,11.48,115.85136727721437,10.28,scenario_000,11.27,27.0,1,Caution Approach,E001464,3542.16,1396.76,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3640.64,1410.24,1.2,0.0,41.91022786862403,-1.2,scenario_000,9999.0,10.0,0,Normal,E001465,3620.32,1405.12,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3829.42,1117.79,1.2,23.9,363.69770483191127,22.7,scenario_000,16.02,30.0,1,Caution Approach,E001466,3714.71,1258.89,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3920.1,1315.97,1.2,13.0,330.945691768302,11.8,scenario_000,28.05,19.0,0,Normal,E001467,3760.05,1357.99,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3694.59,1415.23,1.2,16.34,95.80825121042564,15.14,scenario_000,6.33,45.0,2,Warning Approach,E001468,3647.3,1407.62,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,4050.12,1342.25,1.2,2.99,453.8095160967869,1.7900000000000005,scenario_000,253.52,7.0,0,Normal,E001469,3825.06,1371.12,Z02,Middle Gate,Intersection,29.55,4,15.0
57000,3600,1400,3627.32,1429.03,1.2,0.0,39.86380940151113,-1.2,scenario_000,9999.0,18.0,0,Normal,E001470,3613.66,1414.51,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3662.76,1385.58,1.2,0.0,64.39529485917453,-1.2,scenario_000,9999.0,5.0,0,Normal,E001471,3631.38,1392.79,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3845.07,1381.05,1.2,23.89,245.8015610202671,22.69,scenario_000,10.83,38.0,1,Caution Approach,E001472,3722.53,1390.53,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3794.89,1186.98,1.2,25.54,288.72068249434426,24.34,scenario_000,11.86,38.0,1,Caution Approach,E001473,3697.44,1293.49,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3764.42,1400.89,1.2,29.65,164.42240875257855,28.45,scenario_000,5.78,45.0,2,Warning Approach,E001474,3682.21,1400.45,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3641.18,1411.75,1.2,0.0,42.82353208225574,-1.2,scenario_000,9999.0,10.0,0,Normal,E001475,3620.59,1405.88,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3658.35,1420.38,1.2,0.0,61.8066897673706,-1.2,scenario_000,9999.0,5.0,0,Normal,E001476,3629.18,1410.19,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3635.03,1442.48,1.2,13.42,55.06043316211756,12.22,scenario_000,4.51,49.0,2,Warning Approach,E001477,3617.52,1421.24,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3369.55,1746.89,1.2,2.14,416.4611321600132,0.9400000000000002,scenario_000,443.04,3.0,0,Normal,E001478,3484.78,1573.45,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3977.1,1353.92,1.2,22.04,379.9049570616313,20.84,scenario_000,18.23,30.0,1,Caution Approach,E001479,3788.55,1376.96,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3821.2,1132.59,1.2,23.64,347.0411331528296,22.44,scenario_000,15.47,30.0,1,Caution Approach,E001480,3710.6,1266.3,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3850.59,1327.34,1.2,12.44,260.9115246592225,11.24,scenario_000,23.21,19.0,0,Normal,E001481,3725.3,1363.67,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3631.53,1422.8,1.2,0.0,38.90990747868736,-1.2,scenario_000,9999.0,18.0,0,Normal,E001482,3615.77,1411.4,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3655.66,1414.72,1.2,8.18,57.573552956196686,6.98,scenario_000,8.25,29.0,1,Caution Approach,E001483,3627.83,1407.36,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3580.86,1642.14,1.2,15.95,242.89528443343653,14.75,scenario_000,16.47,21.0,1,Caution Approach,E001484,3590.43,1521.07,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3665.7,1420.67,1.2,0.0,68.87480598883731,-1.2,scenario_000,9999.0,5.0,0,Normal,E001485,3632.85,1410.34,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3635.07,1273.19,1.2,15.66,131.57006118414628,14.46,scenario_000,9.1,29.0,1,Caution Approach,E001486,3617.53,1336.6,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3569.03,1453.01,1.2,13.77,61.3938189071179,12.57,scenario_000,4.88,44.0,1,Caution Approach,E001487,3584.52,1426.51,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3703.76,1357.29,1.2,9.48,112.20642450412564,8.280000000000001,scenario_000,13.55,11.0,0,Normal,E001488,3651.88,1378.64,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3623.12,1435.25,1.2,0.0,42.15562714513918,-1.2,scenario_000,9999.0,10.0,0,Normal,E001489,3611.56,1417.62,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3904.34,1368.87,1.2,24.28,305.92795311968484,23.08,scenario_000,13.26,30.0,1,Caution Approach,E001490,3752.17,1384.43,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3475.53,1589.84,1.2,13.1,227.0066221501036,11.9,scenario_000,19.08,19.0,0,Normal,E001491,3537.77,1494.92,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,4013.7,1346.4,1.2,17.85,417.1578238508776,16.650000000000002,scenario_000,25.05,25.0,1,Caution Approach,E001492,3806.85,1373.2,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3648.29,1394.81,1.2,10.02,48.56809858332934,8.82,scenario_000,5.51,39.0,1,Caution Approach,E001493,3624.14,1397.4,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3606.95,1442.06,1.2,12.79,42.630342480444526,11.59,scenario_000,3.68,49.0,2,Warning Approach,E001494,3603.47,1421.03,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3612.39,1345.21,1.2,9.59,56.17344746408211,8.39,scenario_000,6.7,36.0,1,Caution Approach,E001495,3606.19,1372.61,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3496.26,1563.8,1.2,12.95,193.8876674778464,11.75,scenario_000,16.5,19.0,0,Normal,E001496,3548.13,1481.9,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3647.02,1408.17,1.2,0.0,47.72451466489732,-1.2,scenario_000,9999.0,10.0,0,Normal,E001497,3623.51,1404.09,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3470.25,1379.85,1.2,10.32,131.30531215453547,9.12,scenario_000,14.4,14.0,0,Normal,E001498,3535.12,1389.92,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3532.3,1571.59,1.2,16.5,184.4625113674861,15.3,scenario_000,12.06,25.0,1,Caution Approach,E001499,3566.15,1485.8,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3630.74,1264.59,1.2,11.49,138.8553769214574,10.29,scenario_000,13.49,19.0,0,Normal,E001500,3615.37,1332.3,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3640.89,1342.0,1.2,6.67,70.96472433540477,5.47,scenario_000,12.97,16.0,0,Normal,E001501,3620.44,1371.0,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,4020.09,1351.62,1.2,8.34,422.8666840743074,7.14,scenario_000,59.23,11.0,0,Normal,E001502,3810.05,1375.81,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3587.79,1470.79,1.2,5.51,71.8352852016333,4.31,scenario_000,16.67,11.0,0,Normal,E001503,3593.89,1435.39,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3578.36,1468.9,1.2,2.72,72.21841593388771,1.5200000000000002,scenario_000,47.51,8.0,0,Normal,E001504,3589.18,1434.45,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3669.57,1337.26,1.2,3.92,93.68186857658225,2.72,scenario_000,34.44,8.0,0,Normal,E001505,3634.78,1368.63,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3507.18,1592.95,1.2,0.0,214.11505061531767,-1.2,scenario_000,9999.0,0.0,0,Normal,E001506,3553.59,1496.47,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3635.66,1416.73,1.2,0.0,39.38944655615245,-1.2,scenario_000,9999.0,18.0,0,Normal,E001507,3617.83,1408.37,OUT,Outside Zone,Normal Area,,0,
57000,3600,1400,3639.32,1414.35,1.2,0.0,41.856718696047,-1.2,scenario_000,9999.0,10.0,0,Normal,E001508,3619.66,1407.17,OUT,Outside Zone,Normal Area,,0,
58000,3600,1400,3476.73,1386.15,1.2,10.59,124.04561822168483,9.39,scenario_000,13.21,14.0,0,Normal,E001509,3538.36,1393.08,OUT,Outside Zone,Normal Area,,0,
58000,3600,1400,3640.64,1410.24,1.2,0.0,41.91022786862403,-1.2,scenario_000,9999.0,10.0,0,Normal,E001510,3620.32,1405.12,OUT,Outside Zone,Normal Area,,0,
58000,3600,1400,3819.8,1140.98,1.2,25.41,339.710759912017,24.21,scenario_000,14.03,30.0,1,Caution Approach,E001511,3709.9,1270.49,OUT,Outside Zone,Normal Area,,0,
58000,3600,1400,3907.15,1318.74,1.2,13.24,317.71734308973447,12.04,scenario_000,26.39,19.0,0,Normal,E001512,3753.57,1359.37,OUT,Outside Zone,Normal Area,,0,
58000,3600,1400,3683.15,1417.58,1.2,11.84,84.98811034491833,10.64,scenario_000,7.99,39.0,1,Caution Approach,E001513,3641.57,1408.79,OUT,Outside Zone,Normal Area,,0,
58000,3600,1400,4044.87,1343.32,1.2,5.35,448.4662075340793,4.15,scenario_000,108.06,6.0,0,Normal,E001514,3822.43,1371.66,OUT,Outside Zone,Normal Area,,0,
58000,3600,1400,3627.32,1429.03,1.2,0.0,39.86380940151113,-1.2,scenario_000,9999.0,18.0,0,Normal,E001515,3613.66,1414.51,OUT,Outside Zone,Normal Area,,0,
58000,3600,1400,3662.76,1385.58,1.2,0.0,64.39529485917453,-1.2,scenario_000,9999.0,5.0,0,Normal,E001516,3631.38,1392.79,OUT,Outside Zone,Normal Area,,0,
58000,3600,1400,3867.76,1376.38,1.2,23.16,268.799780505863,21.96,scenario_000,12.24,30.0,1,Caution Approach,E001517,3733.88,1388.19,OUT,Outside Zone,Normal Area,,0,
58000,3600,1400,3781.16,1209.11,1.2,25.94,263.1690287628846,24.74,scenario_000,10.64,38.0,1,Caution Approach,E001518,3690.58,1304.55,OUT,Outside Zone,Normal Area,,0,
58000,3600,1400,3739.54,1406.0,1.2,25.4,139.6689357015367,24.2,scenario_000,5.77,45.0,2,Warning Approach,E001519,3669.77,1403.0,OUT,Outside Zone,Normal Area,,0,
58000,3600,1400,3641.18,1411.75,1.2,0.0,42.82353208225574,-1.2,scenario_000,9999.0,10.0,0,Normal,E001520,3620.59,1405.88,OUT,Outside Zone,Normal Area,,0,
58000,3600,1400,3658.35,1420.38,1.2,0.0,61.8066897673706,-1.2,scenario_000,9999.0,5.0,0,Normal,E001521,3629.18,1410.19,OUT,Outside Zone,Normal Area,,0,
58000,3600,1400,3626.53,1455.09,1.2,15.21,61.14531053155264,14.010000000000002,scenario_000,4.36,46.0,2,Warning Approach,E001522,3613.27,1427.55,OUT,Outside Zone,Normal Area,,0,
58000,3600,1400,3371.82,1743.5,1.2,4.07,412.3813312942281,2.87,scenario_000,143.69,3.0,0,Normal,E001523,3485.91,1571.75,OUT,Outside Zone,Normal Area,,0,
58000,3600,1400,3996.11,1350.02,1.2,19.41,399.250713837809,18.21,scenario_000,21.92,25.0,1,Caution Approach,E001524,3798.06,1375.01,OUT,Outside Zone,Normal Area,,0,
